MNXID	bigg	other
MNXR140085	R_DHPS2	R03067
MNXR140085	DHPS2_1	R03067
MNXR140085	R_DHPS2_1	R03067
MNXR140658	PHEOX	R00689
MNXR140658	R_PHEOX	R00689
MNXR141024	UAMAS	R03193
MNXR141024	R_UAMAS	R03193
MNXR141025	UAG2E	R00420
MNXR141025	R_UAG2E	R00420
MNXR141027	UAPGR	R03192
MNXR141027	R_UAPGR	R03192
MNXR141202	KDOPS	R03254
MNXR141202	R_KDOPS	R03254
MNXR141260	PTHPS	R04286
MNXR141260	R_PTHPS	R04286
MNXR141260	PTHPSn	R04286
MNXR141260	R_PTHPSn	R04286
MNXR141283	UACMAMO	R03317
MNXR141283	R_UACMAMO	R03317
MNXR141783	UDPGD	R00286
MNXR141783	R_UDPGD	R00286
MNXR141861	ARMT	R01159
MNXR141861	R_ARMT	R01159
MNXR141987	BADP	R03288
MNXR141987	R_BADP	R03288
MNXR142609	13HODEOR	R07058
MNXR142609	R_13HODEOR	R07058
MNXR142618	5CM2HMUDI	R04379
MNXR142618	R_5CM2HMUDI	R04379
MNXR142618	CMHMI	R04379
MNXR142618	R_CMHMI	R04379
MNXR143121	GALUi	R00289
MNXR143121	R_GALUi	R00289
MNXR143260	OHEDH	R04132
MNXR143260	R_OHEDH	R04132
MNXR143351	RE3519C	R04609
MNXR143351	RE3519C	R07036
MNXR143351	R_RE3519C	R04609
MNXR143351	R_RE3519C	R07036
MNXR143351	RE3519R	R04609
MNXR143351	RE3519R	R07036
MNXR143351	R_RE3519R	R04609
MNXR143351	R_RE3519R	R07036
MNXR143351	RE3519X	R04609
MNXR143351	RE3519X	R07036
MNXR143351	R_RE3519X	R04609
MNXR143351	R_RE3519X	R07036
MNXR143399	SQD1	R05775
MNXR143399	R_SQD1	R05775
MNXR143399	UDPSQS	R05775
MNXR143399	R_UDPSQS	R05775
MNXR143412	THFGLUS	R00942
MNXR143412	R_THFGLUS	R00942
MNXR143412	THFGLUS_1	R00942
MNXR143412	R_THFGLUS_1	R00942
MNXR143415	TRE6PS	R00836
MNXR143415	TRE6PS	R06043
MNXR143415	R_TRE6PS	R00836
MNXR143415	R_TRE6PS	R06043
MNXR143428	UDPG4E	R00291
MNXR143428	R_UDPG4E	R00291
MNXR143430	UDPGP	R00287
MNXR143430	R_UDPGP	R00287
MNXR143430	UDPGPpp	R00287
MNXR143430	R_UDPGPpp	R00287
MNXR143430	r0093	R00287
MNXR143430	R_r0093	R00287
MNXR143433	UG6PGT	R02737
MNXR143433	UG6PGT	R06226
MNXR143433	R_UG6PGT	R02737
MNXR143433	R_UG6PGT	R06226
MNXR143433	UG6PGTn	R02737
MNXR143433	UG6PGTn	R06226
MNXR143433	R_UG6PGTn	R02737
MNXR143433	R_UG6PGTn	R06226
MNXR143435	UGCG_cho	R01497
MNXR143435	UGCG_cho	R06275
MNXR143435	R_UGCG_cho	R01497
MNXR143435	R_UGCG_cho	R06275
MNXR143435	UGCGc	R01497
MNXR143435	UGCGc	R06275
MNXR143435	R_UGCGc	R01497
MNXR143435	R_UGCGc	R06275
MNXR143436	UGLT	R00955
MNXR143436	R_UGLT	R00955
MNXR94691	13PPDH	R03119
MNXR94691	R_13PPDH	R03119
MNXR94711	1PPDCRc	R02203
MNXR94711	R_1PPDCRc	R02203
MNXR94712	1PPDCRp	R02201
MNXR94712	R_1PPDCRp	R02201
MNXR94722	23CN2P1	R03537
MNXR94722	R_23CN2P1	R03537
MNXR94722	23PDE7pp	R03537
MNXR94722	R_23PDE7pp	R03537
MNXR94723	23CN2P2	R03538
MNXR94723	R_23CN2P2	R03538
MNXR94723	23PDE2pp	R03538
MNXR94723	R_23PDE2pp	R03538
MNXR94723	RE1860E	R03538
MNXR94723	R_RE1860E	R03538
MNXR94724	23CN2P3	R03929
MNXR94724	R_23CN2P3	R03929
MNXR94724	23PDE4pp	R03929
MNXR94724	R_23PDE4pp	R03929
MNXR94725	23CN2P4	R05135
MNXR94725	R_23CN2P4	R05135
MNXR94725	23PDE9pp	R05135
MNXR94725	R_23PDE9pp	R05135
MNXR94778	2AMACHYD	R08698
MNXR94778	R_2AMACHYD	R08698
MNXR94784	2DGLCNRy	R01739
MNXR94784	R_2DGLCNRy	R01739
MNXR94789	2DHGLCK	R02658
MNXR94789	R_2DHGLCK	R02658
MNXR94792	2DHPFALDL	R01216
MNXR94792	R_2DHPFALDL	R01216
MNXR94794	2DOXG6PP	R02587
MNXR94794	R_2DOXG6PP	R02587
MNXR94815	2OH3K5MPPISO	R07394
MNXR94815	R_2OH3K5MPPISO	R07394
MNXR94815	ACRSP	R07394
MNXR94815	R_ACRSP	R07394
MNXR94818	2OXOADOXm	R01933
MNXR94818	R_2OXOADOXm	R01933
MNXR94831	34DHALDD	R03300
MNXR94831	R_34DHALDD	R03300
MNXR94833	34DHOXPEGOX	R04880
MNXR94833	R_34DHOXPEGOX	R04880
MNXR94835	34DHPACDO	R03303
MNXR94835	R_34DHPACDO	R03303
MNXR94835	DHPDO	R03303
MNXR94835	R_DHPDO	R03303
MNXR94839	34DHPLACOX_NADP	R03302
MNXR94839	R_34DHPLACOX_NADP	R03302
MNXR94842	34HPLFM	R03336
MNXR94842	R_34HPLFM	R03336
MNXR94843	34HPPOR	R02521
MNXR94843	R_34HPPOR	R02521
MNXR94854	3AMACHYD	R09983
MNXR94854	R_3AMACHYD	R09983
MNXR94862	3DH5HPBMTm	R04711
MNXR94862	R_3DH5HPBMTm	R04711
MNXR94866	3DSPHR	R02978
MNXR94866	R_3DSPHR	R02978
MNXR94876	3HAD100	R04535
MNXR94876	R_3HAD100	R04535
MNXR94876	3HAD100_1	R04535
MNXR94876	R_3HAD100_1	R04535
MNXR94877	3HAD120	R04965
MNXR94877	R_3HAD120	R04965
MNXR94877	3HAD120_1	R04965
MNXR94877	R_3HAD120_1	R04965
MNXR94879	3HAD140	R04568
MNXR94879	R_3HAD140	R04568
MNXR94879	3HAD140_1	R04568
MNXR94879	R_3HAD140_1	R04568
MNXR94881	3HAD160	R04544
MNXR94881	R_3HAD160	R04544
MNXR94881	3HAD160_1	R04544
MNXR94881	R_3HAD160_1	R04544
MNXR94883	3HAD180	R07764
MNXR94883	R_3HAD180	R07764
MNXR94883	3HAD180_1	R07764
MNXR94883	R_3HAD180_1	R07764
MNXR94886	3HAD40_1	R04428
MNXR94886	R_3HAD40_1	R04428
MNXR94887	3HAD60	R04954
MNXR94887	R_3HAD60	R04954
MNXR94887	3HAD60_1	R04954
MNXR94887	R_3HAD60_1	R04954
MNXR94888	3HAD80	R04537
MNXR94888	R_3HAD80	R04537
MNXR94888	3HAD80_1	R04537
MNXR94888	R_3HAD80_1	R04537
MNXR94889	3HAO	R02665
MNXR94889	R_3HAO	R02665
MNXR94893	3HCINNMH	R06787
MNXR94893	R_3HCINNMH	R06787
MNXR94897	3HOPCD	R05305
MNXR94897	R_3HOPCD	R05305
MNXR94899	3HPAOX	R03299
MNXR94899	R_3HPAOX	R03299
MNXR94900	3HPCOAHYD	R03158
MNXR94900	R_3HPCOAHYD	R03158
MNXR94900	r0596	R03158
MNXR94900	R_r0596	R03158
MNXR94901	3HPH5MBDCm	R06866
MNXR94901	R_3HPH5MBDCm	R06866
MNXR94902	3HPPD	R01608
MNXR94902	R_3HPPD	R01608
MNXR94902	r0365	R01608
MNXR94902	R_r0365	R01608
MNXR94903	3HPPPNH	R06786
MNXR94903	R_3HPPPNH	R06786
MNXR94906	3HXKYNDCL	R04172
MNXR94906	R_3HXKYNDCL	R04172
MNXR94907	3HXKYNOXDA	R04907
MNXR94907	R_3HXKYNOXDA	R04907
MNXR94909	3KGK	R07127
MNXR94909	R_3KGK	R07127
MNXR94914	3MBZALDH	R05347
MNXR94914	R_3MBZALDH	R05347
MNXR94919	3MCAT23DOX	R04089
MNXR94919	R_3MCAT23DOX	R04089
MNXR94925	3MOPDC	R03894
MNXR94925	R_3MOPDC	R03894
MNXR94931	3MOXTYROX	R04890
MNXR94931	R_3MOXTYROX	R04890
MNXR94932	3NTD2pp	R01877
MNXR94932	R_3NTD2pp	R01877
MNXR94932	3NUCLE2	R01877
MNXR94932	R_3NUCLE2	R01877
MNXR94934	3NTD4pp	R02370
MNXR94934	R_3NTD4pp	R02370
MNXR94934	3NUCLE3	R02370
MNXR94934	R_3NUCLE3	R02370
MNXR94935	3NTD7l	R01562
MNXR94935	R_3NTD7l	R01562
MNXR94935	3NTD7pp	R01562
MNXR94935	R_3NTD7pp	R01562
MNXR94935	3NUCLE1	R01562
MNXR94935	R_3NUCLE1	R01562
MNXR94936	3NTD9pp	R02148
MNXR94936	R_3NTD9pp	R02148
MNXR94936	3NUCLE4	R02148
MNXR94936	R_3NUCLE4	R02148
MNXR94939	3OACOAS	R07758
MNXR94939	R_3OACOAS	R07758
MNXR94939	RE0580L	R07758
MNXR94939	R_RE0580L	R07758
MNXR94939	RE0580R	R07758
MNXR94939	R_RE0580R	R07758
MNXR94940	3OADPCOAT	R02990
MNXR94940	R_3OADPCOAT	R02990
MNXR94941	3OAR100	R04534
MNXR94941	R_3OAR100	R04534
MNXR94941	3OAR100_1	R04534
MNXR94941	R_3OAR100_1	R04534
MNXR94942	3OAR120	R04964
MNXR94942	R_3OAR120	R04964
MNXR94942	3OAR120_1	R04964
MNXR94942	R_3OAR120_1	R04964
MNXR94944	3OAR140	R04566
MNXR94944	R_3OAR140	R04566
MNXR94944	3OAR140_1	R04566
MNXR94944	R_3OAR140_1	R04566
MNXR94946	3OAR160	R04543
MNXR94946	R_3OAR160	R04543
MNXR94946	3OAR160_1	R04543
MNXR94946	R_3OAR160_1	R04543
MNXR94951	3OAR40_1	R04533
MNXR94951	R_3OAR40_1	R04533
MNXR94952	3OAR60	R04953
MNXR94952	R_3OAR60	R04953
MNXR94952	3OAR60_1	R04953
MNXR94952	R_3OAR60_1	R04953
MNXR94953	3OAR80	R04536
MNXR94953	R_3OAR80	R04536
MNXR94953	3OAR80_1	R04536
MNXR94953	R_3OAR80_1	R04536
MNXR94967	3OXCOAT	R00829
MNXR94967	R_3OXCOAT	R00829
MNXR94988	41R2A1H12BOOX	R02532
MNXR94988	R_41R2A1H12BOOX	R02532
MNXR94989	42A12BOOX	R04300
MNXR94989	R_42A12BOOX	R04300
MNXR94989	42A12BOOXpp	R04300
MNXR94989	R_42A12BOOXpp	R04300
MNXR94991	4ABUTD	R01986
MNXR94991	R_4ABUTD	R01986
MNXR94991	ABOR	R01986
MNXR94991	R_ABOR	R01986
MNXR94997	4C2HM6SADH	R04418
MNXR94997	R_4C2HM6SADH	R04418
MNXR94997	CMCMSAD	R04418
MNXR94997	R_CMCMSAD	R04418
MNXR94998	4CMCOAS	R01616
MNXR94998	R_4CMCOAS	R01616
MNXR94998	COUCOAFm	R01616
MNXR94998	R_COUCOAFm	R01616
MNXR94999	4CMLCL_kt	R03470
MNXR94999	R_4CMLCL_kt	R03470
MNXR94999	CMLDC	R03470
MNXR94999	R_CMLDC	R03470
MNXR95000	4H2KPILY	R01645
MNXR95000	R_4H2KPILY	R01645
MNXR95008	4HBCOAH	R05337
MNXR95008	R_4HBCOAH	R05337
MNXR95009	4HBHYOX	R01298
MNXR95009	R_4HBHYOX	R01298
MNXR95010	4HBZCOAFm	R08767
MNXR95010	R_4HBZCOAFm	R08767
MNXR95011	4HBZFm	R01301
MNXR95011	R_4HBZFm	R01301
MNXR95015	4HGLSD	R05051
MNXR95015	R_4HGLSD	R05051
MNXR95015	4HGLSDm	R05051
MNXR95015	R_4HGLSDm	R05051
MNXR95024	4HTHRS	R05086
MNXR95024	R_4HTHRS	R05086
MNXR95030	4MBZALDH	R05282
MNXR95030	R_4MBZALDH	R05282
MNXR95032	4MCAT23DOX	R05295
MNXR95032	R_4MCAT23DOX	R05295
MNXR95048	4OT2	R05389
MNXR95048	R_4OT2	R05389
MNXR95055	56DH5FLURAAMH	R08227
MNXR95055	R_56DH5FLURAAMH	R08227
MNXR95065	5DGLCNR	R01740
MNXR95065	R_5DGLCNR	R01740
MNXR95070	5FLURAOR	R08226
MNXR95070	R_5FLURAOR	R08226
MNXR95071	5FLURAPRT	R08231
MNXR95071	R_5FLURAPRT	R08231
MNXR95082	5HOXINOXDA	R02908
MNXR95082	R_5HOXINOXDA	R02908
MNXR95095	6CTDS	R09959
MNXR95095	R_6CTDS	R09959
MNXR95095	CPH4S	R09959
MNXR95095	R_CPH4S	R09959
MNXR95097	6HNACMO	R08764
MNXR95097	R_6HNACMO	R08764
MNXR95099	6MPURPRT	R08237
MNXR95099	R_6MPURPRT	R08237
MNXR95106	6TINS5MPOR	R08240
MNXR95106	R_6TINS5MPOR	R08240
MNXR95107	6TXAN5MPAML	R08244
MNXR95107	R_6TXAN5MPAML	R08244
MNXR95111	7MHTS	R08323
MNXR95111	R_7MHTS	R08323
MNXR95132	A5PISO	R01530
MNXR95132	R_A5PISO	R01530
MNXR95133	AABHH	R01992
MNXR95133	R_AABHH	R01992
MNXR95133	r0466	R01992
MNXR95133	R_r0466	R01992
MNXR95134	AABTN	R01987
MNXR95134	R_AABTN	R01987
MNXR95136	AACOAT	R01357
MNXR95136	R_AACOAT	R01357
MNXR95136	r0321	R01357
MNXR95136	R_r0321	R01357
MNXR95149	AACTOOR	R02529
MNXR95149	R_AACTOOR	R02529
MNXR95149	AMO	R02529
MNXR95149	R_AMO	R02529
MNXR95158	AASAD3	R03102
MNXR95158	R_AASAD3	R03102
MNXR95158	AASAD3m	R03102
MNXR95158	R_AASAD3m	R03102
MNXR95159	AASPh	R00509
MNXR95159	R_AASPh	R00509
MNXR95159	AASPm	R00509
MNXR95159	R_AASPm	R00509
MNXR95159	ADSK	R00509
MNXR95159	R_ADSK	R00509
MNXR95159	ADSKn	R00509
MNXR95159	R_ADSKn	R00509
MNXR95160	AATA	R01939
MNXR95160	R_AATA	R01939
MNXR95160	AATAi	R01939
MNXR95160	R_AATAi	R01939
MNXR95160	r0450	R01939
MNXR95160	R_r0450	R01939
MNXR95161	AATC	R02433
MNXR95161	R_AATC	R02433
MNXR95161	LCYSTAT	R02433
MNXR95161	R_LCYSTAT	R02433
MNXR95161	LCYSTATm	R02433
MNXR95161	R_LCYSTATm	R02433
MNXR95163	TREH	R00010
MNXR95163	TREH	R06103
MNXR95163	R_TREH	R00010
MNXR95163	R_TREH	R06103
MNXR95163	TREHe	R00010
MNXR95163	TREHe	R06103
MNXR95163	R_TREHe	R00010
MNXR95163	R_TREHe	R06103
MNXR95163	TREHpp	R00010
MNXR95163	TREHpp	R06103
MNXR95163	R_TREHpp	R00010
MNXR95163	R_TREHpp	R06103
MNXR95163	TREHv	R00010
MNXR95163	TREHv	R06103
MNXR95163	R_TREHv	R00010
MNXR95163	R_TREHv	R06103
MNXR95167	ABFPT	R03920
MNXR95167	R_ABFPT	R03920
MNXR95167	ABFPTh	R03920
MNXR95167	R_ABFPTh	R03920
MNXR95177	ABO5g_cho	R06197
MNXR95177	R_ABO5g_cho	R06197
MNXR95186	ABTA	R01648
MNXR95186	R_ABTA	R01648
MNXR95186	ABTArm	R01648
MNXR95186	R_ABTArm	R01648
MNXR95188	ABTDG	R05604
MNXR95188	R_ABTDG	R05604
MNXR95191	ABUTD	R02549
MNXR95191	R_ABUTD	R02549
MNXR95191	ABUTDm	R02549
MNXR95191	R_ABUTDm	R02549
MNXR95193	ACACCT	R01359
MNXR95193	R_ACACCT	R01359
MNXR95194	ACACT1	R00238
MNXR95194	R_ACACT1	R00238
MNXR95194	ACACT1m	R00238
MNXR95194	R_ACACT1m	R00238
MNXR95194	ACACT1r	R00238
MNXR95194	R_ACACT1r	R00238
MNXR95194	ACACT1x	R00238
MNXR95194	R_ACACT1x	R00238
MNXR95194	KAT1	R00238
MNXR95194	R_KAT1	R00238
MNXR95195	ACACT10m	R00927
MNXR95195	R_ACACT10m	R00927
MNXR95195	MACCOAT	R00927
MNXR95195	R_MACCOAT	R00927
MNXR95196	ACACT2	R01177
MNXR95196	R_ACACT2	R01177
MNXR95196	ACACT2m	R01177
MNXR95196	R_ACACT2m	R01177
MNXR95196	ACACT2r	R01177
MNXR95196	R_ACACT2r	R01177
MNXR95196	KAT2	R01177
MNXR95196	R_KAT2	R01177
MNXR95198	ACACT4m	R03778
MNXR95198	R_ACACT4m	R03778
MNXR95198	ACACT4p	R03778
MNXR95198	R_ACACT4p	R03778
MNXR95198	ACACT4r	R03778
MNXR95198	R_ACACT4r	R03778
MNXR95198	KAT4	R03778
MNXR95198	R_KAT4	R03778
MNXR95200	ACACT5r_1	R04742
MNXR95200	R_ACACT5r_1	R04742
MNXR95201	ACACT6m	R03858
MNXR95201	R_ACACT6m	R03858
MNXR95201	ACACT6p	R03858
MNXR95201	R_ACACT6p	R03858
MNXR95201	ACACT6r	R03858
MNXR95201	R_ACACT6r	R03858
MNXR95201	KAT6	R03858
MNXR95201	R_KAT6	R03858
MNXR95203	ACACT7m	R03991
MNXR95203	R_ACACT7m	R03991
MNXR95203	ACACT7p	R03991
MNXR95203	R_ACACT7p	R03991
MNXR95203	ACACT7r	R03991
MNXR95203	R_ACACT7r	R03991
MNXR95203	KAT7	R03991
MNXR95203	R_KAT7	R03991
MNXR95203	r0653	R03991
MNXR95203	R_r0653	R03991
MNXR95210	ACALD	R00228
MNXR95210	R_ACALD	R00228
MNXR95210	ACALDh	R00228
MNXR95210	R_ACALDh	R00228
MNXR95215	ACAS_2ahbut	R04673
MNXR95215	R_ACAS_2ahbut	R04673
MNXR95216	ACBIPGT	R05222
MNXR95216	R_ACBIPGT	R05222
MNXR95217	ACCAHh	R00997
MNXR95217	R_ACCAHh	R00997
MNXR95217	ACCAHm	R00997
MNXR95217	R_ACCAHm	R00997
MNXR95219	ACCOAC	R00742
MNXR95219	R_ACCOAC	R00742
MNXR95219	ACCOACrm	R00742
MNXR95219	R_ACCOACrm	R00742
MNXR95219	ACCOAhi	R00742
MNXR95219	R_ACCOAhi	R00742
MNXR95220	ACCOAC_1	R04386
MNXR95220	R_ACCOAC_1	R04386
MNXR95227	ACDO	R07364
MNXR95227	R_ACDO	R07364
MNXR95227	ARD	R07364
MNXR95227	R_ARD	R07364
MNXR95227	ARD_1	R07364
MNXR95227	R_ARD_1	R07364
MNXR95228	ACDO_co	R07363
MNXR95228	R_ACDO_co	R07363
MNXR95228	ARD1	R07363
MNXR95228	R_ARD1	R07363
MNXR95241	ACGALK	R08967
MNXR95241	R_ACGALK	R08967
MNXR95247	ACGAM2E	R01207
MNXR95247	R_ACGAM2E	R01207
MNXR95248	ACGAM6PS	R02058
MNXR95248	R_ACGAM6PS	R02058
MNXR95249	ACGAMK	R01201
MNXR95249	R_ACGAMK	R01201
MNXR95256	ACGK	R02649
MNXR95256	R_ACGK	R02649
MNXR95256	ACGKm	R02649
MNXR95256	R_ACGKm	R02649
MNXR95257	ACGPID	R03482
MNXR95257	R_ACGPID	R03482
MNXR95259	ACGS	R00259
MNXR95259	R_ACGS	R00259
MNXR95259	ACGSm	R00259
MNXR95259	R_ACGSm	R00259
MNXR95260	ACHBS	R08648
MNXR95260	R_ACHBS	R08648
MNXR95260	ACHBSm	R08648
MNXR95260	R_ACHBSm	R08648
MNXR95261	ACHEe	R01026
MNXR95261	R_ACHEe	R01026
MNXR95265	ACHMSSELCYSL	R04945
MNXR95265	R_ACHMSSELCYSL	R04945
MNXR95265	ACHMSSELCYSLh	R04945
MNXR95265	R_ACHMSSELCYSLh	R04945
MNXR95268	ACITL	R00352
MNXR95268	R_ACITL	R00352
MNXR95269	ACKr	R00315
MNXR95269	R_ACKr	R00315
MNXR95269	ACKrh	R00315
MNXR95269	R_ACKrh	R00315
MNXR95269	ACKrm	R00315
MNXR95269	R_ACKrm	R00315
MNXR95270	ACLDC	R02948
MNXR95270	R_ACLDC	R02948
MNXR95271	ACLS	R00226
MNXR95271	R_ACLS	R00226
MNXR95271	ACLSm	R00226
MNXR95271	R_ACLSm	R00226
MNXR95271	PPATDh	R00226
MNXR95271	R_PPATDh	R00226
MNXR95273	ACM6PH	R08555
MNXR95273	R_ACM6PH	R08555
MNXR95274	ACMAMUT	R04477
MNXR95274	R_ACMAMUT	R04477
MNXR95295	ACNMCT	R01117
MNXR95295	R_ACNMCT	R01117
MNXR95295	CMPSAS	R01117
MNXR95295	R_CMPSAS	R01117
MNXR95295	CMPSASn	R01117
MNXR95295	R_CMPSASn	R01117
MNXR95296	ACNML	R01811
MNXR95296	R_ACNML	R01811
MNXR95297	ACNPLYS	R01804
MNXR95297	R_ACNPLYS	R01804
MNXR95299	ACOA120OR	R03857
MNXR95299	R_ACOA120OR	R03857
MNXR95299	ACOAD5f	R03857
MNXR95299	R_ACOAD5f	R03857
MNXR95300	ACOA140OR	R03990
MNXR95300	R_ACOA140OR	R03990
MNXR95300	ACOAD6f	R03990
MNXR95300	R_ACOAD6f	R03990
MNXR95301	ACOA160OR	R01279
MNXR95301	R_ACOA160OR	R01279
MNXR95301	ACOAD7f	R01279
MNXR95301	R_ACOAD7f	R01279
MNXR95302	ACOA40OR	R01175
MNXR95302	R_ACOA40OR	R01175
MNXR95302	ACOAD1f	R01175
MNXR95302	R_ACOAD1f	R01175
MNXR95302	ACOAD1fm	R01175
MNXR95302	R_ACOAD1fm	R01175
MNXR95304	ACOA80OR	R03777
MNXR95304	R_ACOA80OR	R03777
MNXR95304	ACOAD3f	R03777
MNXR95304	R_ACOAD3f	R03777
MNXR95305	ACOAD1	R01171
MNXR95305	R_ACOAD1	R01171
MNXR95305	BCOR	R01171
MNXR95305	R_BCOR	R01171
MNXR95318	ACOAD8m	R04095
MNXR95318	R_ACOAD8m	R04095
MNXR95318	MBCOAi	R04095
MNXR95318	R_MBCOAi	R04095
MNXR95363	ACOAH	R00227
MNXR95363	R_ACOAH	R00227
MNXR95363	ACOAHi	R00227
MNXR95363	R_ACOAHi	R00227
MNXR95363	ACOAHim	R00227
MNXR95363	R_ACOAHim	R00227
MNXR95371	ACOAR3m	R03776
MNXR95371	R_ACOAR3m	R03776
MNXR95373	ACOAR5m	R03856
MNXR95373	R_ACOAR5m	R03856
MNXR95373	r0638	R03856
MNXR95373	R_r0638	R03856
MNXR95374	ACOAR6m	R03989
MNXR95374	R_ACOAR6m	R03989
MNXR95375	ACOAR7m	R01278
MNXR95375	R_ACOAR7m	R01278
MNXR95376	ACOATA	R01624
MNXR95376	R_ACOATA	R01624
MNXR95376	ACOATA_1	R01624
MNXR95376	R_ACOATA_1	R01624
MNXR95376	ACOATAm	R01624
MNXR95376	R_ACOATAm	R01624
MNXR95377	ACODA	R00669
MNXR95377	R_ACODA	R00669
MNXR95377	ACODA_1	R00669
MNXR95377	R_ACODA_1	R00669
MNXR95382	ACONIs	R02244
MNXR95382	R_ACONIs	R02244
MNXR95383	ACONMT	R05763
MNXR95383	R_ACONMT	R05763
MNXR95384	ACONT	R01324
MNXR95384	R_ACONT	R01324
MNXR95384	ACONTm	R01324
MNXR95384	R_ACONTm	R01324
MNXR95384	ACONTx	R01324
MNXR95384	R_ACONTx	R01324
MNXR95386	ACONTa	R01325
MNXR95386	R_ACONTa	R01325
MNXR95387	ACONTb	R01900
MNXR95387	R_ACONTb	R01900
MNXR95388	ACOTA	R02283
MNXR95388	R_ACOTA	R02283
MNXR95388	ACOTAim	R02283
MNXR95388	R_ACOTAim	R02283
MNXR95388	AOTA	R02283
MNXR95388	R_AOTA	R02283
MNXR95393	ACP1_FMN	R00548
MNXR95393	R_ACP1_FMN	R00548
MNXR95393	ACP1e	R00548
MNXR95393	R_ACP1e	R00548
MNXR95394	ACPCS	R00179
MNXR95394	R_ACPCS	R00179
MNXR95402	ACPS	R10747
MNXR95402	R_ACPS	R10747
MNXR95402	ACPSm	R10747
MNXR95402	R_ACPSm	R10747
MNXR95402	COAHLp	R10747
MNXR95402	R_COAHLp	R10747
MNXR95410	ACPh	R01515
MNXR95410	R_ACPh	R01515
MNXR95410	ACYP	R01515
MNXR95410	R_ACYP	R01515
MNXR95413	ACS	R00235
MNXR95413	R_ACS	R00235
MNXR95413	ACSm	R00235
MNXR95413	R_ACSm	R00235
MNXR95413	ACSp	R00235
MNXR95413	R_ACSp	R00235
MNXR95414	ACSERL	R03601
MNXR95414	R_ACSERL	R03601
MNXR95414	ACSERLh	R03601
MNXR95414	R_ACSERLh	R03601
MNXR95414	ACSERLm	R03601
MNXR95414	R_ACSERLm	R03601
MNXR95415	ACSERSULL	R03132
MNXR95415	R_ACSERSULL	R03132
MNXR95415	ACSERSULLh	R03132
MNXR95415	R_ACSERSULLh	R03132
MNXR95415	ACSERSULLm	R03132
MNXR95415	R_ACSERSULLm	R03132
MNXR95415	CYSS2	R03132
MNXR95415	R_CYSS2	R03132
MNXR95415	SLCYSS	R03132
MNXR95415	R_SLCYSS	R03132
MNXR95419	ACTD	R02855
MNXR95419	R_ACTD	R02855
MNXR95421	ACTDa	R02856
MNXR95421	R_ACTDa	R02856
MNXR95427	ACYP_2	R00317
MNXR95427	R_ACYP_2	R00317
MNXR95427	APhi	R00317
MNXR95427	R_APhi	R00317
MNXR95432	ADA	R01560
MNXR95432	R_ADA	R01560
MNXR95432	ADAe	R01560
MNXR95432	R_ADAe	R01560
MNXR95433	ADADir	R01666
MNXR95433	R_ADADir	R01666
MNXR95433	DCK1m	R01666
MNXR95433	R_DCK1m	R01666
MNXR95433	DCK1n	R01666
MNXR95433	R_DCK1n	R01666
MNXR95434	ADAPAT	R04467
MNXR95434	R_ADAPAT	R04467
MNXR95435	ADATT	R00126
MNXR95435	R_ADATT	R00126
MNXR95435	ATPATF1	R00126
MNXR95435	R_ATPATF1	R00126
MNXR95436	ADCL	R05553
MNXR95436	R_ADCL	R05553
MNXR95438	ADCPS1	R07302
MNXR95438	R_ADCPS1	R07302
MNXR95439	ADCPS2	R06529
MNXR95439	R_ADCPS2	R06529
MNXR95440	ADCS	R01716
MNXR95440	R_ADCS	R01716
MNXR95442	ADCim	R01366
MNXR95442	R_ADCim	R01366
MNXR95443	ADD	R01244
MNXR95443	R_ADD	R01244
MNXR95444	ADECn	R00089
MNXR95444	R_ADECn	R00089
MNXR95444	ADNCYC	R00089
MNXR95444	R_ADNCYC	R00089
MNXR95450	ADK1	R00127
MNXR95450	R_ADK1	R00127
MNXR95450	ADK1m	R00127
MNXR95450	R_ADK1m	R00127
MNXR95450	ATAMh	R00127
MNXR95450	R_ATAMh	R00127
MNXR95455	ADMDC	R00178
MNXR95455	R_ADMDC	R00178
MNXR95456	ADNK1	R00185
MNXR95456	R_ADNK1	R00185
MNXR95456	ADNK1m	R00185
MNXR95456	R_ADNK1m	R00185
MNXR95456	ADNK1n	R00185
MNXR95456	R_ADNK1n	R00185
MNXR95459	ADNUC	R01245
MNXR95459	R_ADNUC	R01245
MNXR95464	ADOCBIAH	R05226
MNXR95464	R_ADOCBIAH	R05226
MNXR95465	ADOCBIK	R05221
MNXR95465	R_ADOCBIK	R05221
MNXR95469	ADOCBLS	R05223
MNXR95469	R_ADOCBLS	R05223
MNXR95478	ADPGLC	R00951
MNXR95478	R_ADPGLC	R00951
MNXR95482	ADPT	R00190
MNXR95482	R_ADPT	R00190
MNXR95482	r0051	R00190
MNXR95482	R_r0051	R00190
MNXR95483	ADPT2	R04378
MNXR95483	R_ADPT2	R04378
MNXR95492	ADSHm	R00192
MNXR95492	R_ADSHm	R00192
MNXR95492	AHCi	R00192
MNXR95492	R_AHCi	R00192
MNXR95493	ADSL1r	R01083
MNXR95493	R_ADSL1r	R01083
MNXR95495	ADSS	R01135
MNXR95495	R_ADSS	R01135
MNXR95495	ADSSh	R01135
MNXR95495	R_ADSSh	R01135
MNXR95497	AEPPYRTA	R04152
MNXR95497	R_AEPPYRTA	R04152
MNXR95501	AFAT	R00161
MNXR95501	R_AFAT	R00161
MNXR95501	FMNAT	R00161
