MNX_ID	seed	other
MNXR101928	rxn00236	GUANOSINE-DIPHOSPHATASE-RXN
MNXR101929	rxn09517	RXN-14218
MNXR101930	rxn01221	RXN-14187
MNXR101931	rxn00116	RXN-12197
MNXR101933	rxn00120	RXN-12196
MNXR101934	rxn02517	RXN-14228
MNXR101935	rxn00117	UDPKIN-RXN
MNXR101936	rxn00409	CDPKIN-RXN
MNXR101937	rxn01512	DTDPKIN-RXN
MNXR101938	rxn01678	DUDPKIN-RXN
MNXR101939	rxn01673	DCDPKIN-RXN
MNXR101940	rxn00839	DADPKIN-RXN
MNXR101941	rxn00515	RXN-14120
MNXR101942	rxn04757	RXN1F-155
MNXR101944	rxn12748	RXN-11318
MNXR101945	rxn00375	N-FORMYLGLUTAMATE-DEFORMYLASE-RXN
MNXR101950	rxn05466	RXN-9615
MNXR101950	rxn05466	TRANS-RXN0-206
MNXR101950	rxn05466	TRANS-RXN0-544
MNXR101950	rxn08986	RXN-9615
MNXR101950	rxn08986	TRANS-RXN0-206
MNXR101950	rxn08986	TRANS-RXN0-544
MNXR101950	rxn08987	RXN-9615
MNXR101950	rxn08987	TRANS-RXN0-206
MNXR101950	rxn08987	TRANS-RXN0-544
MNXR101950	rxn09736	RXN-9615
MNXR101950	rxn09736	TRANS-RXN0-206
MNXR101950	rxn09736	TRANS-RXN0-544
MNXR101950	rxn09835	RXN-9615
MNXR101950	rxn09835	TRANS-RXN0-206
MNXR101950	rxn09835	TRANS-RXN0-544
MNXR101950	rxn13364	RXN-9615
MNXR101950	rxn13364	TRANS-RXN0-206
MNXR101950	rxn13364	TRANS-RXN0-544
MNXR101960	rxn02401	RXN-8443
MNXR101964	rxn00571	NITRATE-REDUCTASE-NADH-RXN
MNXR101969	rxn01669	NMNAMIDOHYDRO-RXN
MNXR101970	rxn01670	RXN-5841
MNXR101977	rxn00938	NICOTINAMID-RXN
MNXR101978	rxn02155	NICONUCADENYLYLTRAN-RXN
MNXR101979	rxn02897	DMBPPRIBOSYLTRANS-RXN
MNXR101980	rxn02402	QUINOPRIBOTRANS-RXN
MNXR101981	rxn00939	NICOTINAMIDE-N-METHYLTRANSFERASE-RXN
MNXR101983	rxn05893	FERREDOXIN--NITRITE-REDUCTASE-RXN
MNXR101985	rxn05626	TRANS-RXN-26
MNXR101991	rxn05171	3.6.3.26-RXN
MNXR101995	rxn09004	TRANS-RXN0-239
MNXR101995	rxn10177	TRANS-RXN0-239
MNXR101999	rxn00403	1.5.1.19-RXN
MNXR102010	rxn04957	RXN-14691
MNXR102027	rxn02400	RXN-14227
MNXR102028	rxn01521	RXN-14143
MNXR102029	rxn01961	XMPXAN-RXN
MNXR102030	rxn00831	RXN-7607
MNXR102032	rxn00708	RXN-14025
MNXR102033	rxn01218	RXN0-5292
MNXR102034	rxn00363	RXN-14026
MNXR102035	rxn01145	THYMIDYLATE-5-PHOSPHATASE-RXN
MNXR102036	rxn01507	RXN-14161
MNXR102036	rxn13134	RXN-14161
MNXR102037	rxn00132	AMP-DEPHOSPHORYLATION-RXN
MNXR102038	rxn01445	RXN-14142
MNXR102041	rxn09012	RXN0-5074
MNXR102042	rxn10583	RXN-14214
MNXR102043	rxn00241	RXN0-5462
MNXR102044	rxn09516	RXN-14217
MNXR102045	rxn00408	RXN-12195
MNXR102046	rxn10584	RXN-14216
MNXR102047	rxn01677	RXN-14219
MNXR102048	rxn01514	THYMIDINE-TRIPHOSPHATASE-RXN
MNXR102049	rxn01351	RXN0-385
MNXR102050	rxn02518	RXN0-1602
MNXR102051	rxn01962	RXN0-1603
MNXR102052	rxn00301	RXN-14140
MNXR102053	rxn00367	RXN0-383
MNXR102054	rxn00063	ATP-PYROPHOSPHATASE-RXN
MNXR102054	rxn05822	ATP-PYROPHOSPHATASE-RXN
MNXR102055	rxn00463	RXN-14139
MNXR102056	rxn00514	RXN0-6382
MNXR102057	rxn01352	DGTPTRIPHYDRO-RXN
MNXR102062	rxn00568	RXN-13854
MNXR102062	rxn11161	RXN-13854
MNXR102070	rxn02219	RXN-1404
MNXR102090	rxn05468	TRANS-RXN0-474
MNXR102090	rxn09031	TRANS-RXN0-474
MNXR102090	rxn09032	TRANS-RXN0-474
MNXR102090	rxn09641	TRANS-RXN0-474
MNXR102090	rxn09734	TRANS-RXN0-474
MNXR102097	rxn00162	OXALODECARB-RXN
MNXR102097	rxn00164	OXALODECARB-RXN
MNXR102100	rxn13365	RXN-13407
MNXR102100	rxn13365	TRANS-RXN-226
MNXR102132	rxn02274	4.1.1.75-RXN
MNXR102132	rxn02817	4.1.1.75-RXN
MNXR102133	rxn12777	RXN-7790
MNXR102134	rxn03996	1.14.13.70-RXN
MNXR102135	rxn04794	KETOBUTFORMLY-RXN
MNXR102137	rxn01019	ORNCARBAMTRANSFER-RXN
MNXR102137	rxn01019	RXN-13482
MNXR102147	rxn03873	OAHTHAUERA-RXN
MNXR102148	rxn00290	RXNI-2
MNXR102153	rxn09037	RXN-8992
MNXR102157	rxn03866	RXN-8032
MNXR102167	rxn13371	RXN-13542
MNXR102169	rxn03445	PSERTRANSAMPYR-RXN
MNXR102170	rxn03395	2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
MNXR102172	rxn01207	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN
MNXR102173	rxn00899	1.2.1.25-RXN
MNXR102174	rxn02269	2KETO-3METHYLVALERATE-RXN
MNXR102177	rxn12709	RXN-13747
MNXR102180	rxn01208	RXN-7800
MNXR102190	rxn00710	OROTPDECARB-RXN
MNXR102200	rxn00186	5-OXOPROLINASE-ATP-HYDROLYSING-RXN
MNXR102201	rxn03393	3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
MNXR102209	rxn00470	ORNDECARBOX-RXN
MNXR102218	rxn00471	ORNITHINE-CYCLODEAMINASE-RXN
MNXR102220	rxn00467	ORNITHINE-GLU-AMINOTRANSFERASE-RXN
MNXR102221	rxn01636	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
MNXR102222	rxn05156	ABC-37-RXN
MNXR102222	rxn09046	ABC-37-RXN
MNXR102223	rxn09048	TRANS-RXN-230
MNXR102223	rxn10824	TRANS-RXN-230
MNXR102229	rxn09049	TRANS-RXN-121C
MNXR102231	rxn01362	OROPRIBTRANS-RXN
MNXR102232	rxn01135	OXALATE--COA-LIGASE-RXN
MNXR102233	rxn00373	OXALATE-DECARBOXYLASE-RXN
MNXR102236	rxn02104	OXAMATE-CARBAMOYLTRANSFERASE-RXN
MNXR102239	rxn01395	OXALYL-COA-DECARBOXYLASE-RXN
MNXR102243	rxn00203	RXN-7774
MNXR102247	rxn02144	3-OXOADIPATE-ENOL-LACTONASE-RXN
MNXR102248	rxn01729	GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
MNXR102278	rxn01788	--LIMONENE-7-MONOOXYGENASE-RXN
MNXR102301	rxn00503	PYRROLINECARBDEHYDROG-RXN
MNXR102312	rxn09061	TRANS-RXN0-284
MNXR102312	rxn13373	TRANS-RXN0-284
MNXR102312	rxn13374	TRANS-RXN0-284
MNXR102315	rxn01842	RXN-10819
MNXR102340	rxn00537	PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
MNXR102345	rxn01791	PANTOATE-BETA-ALANINE-LIG-RXN
MNXR102376	rxn05239	1.8.4.8-RXN
MNXR102378	rxn00359	PHOSPHOADENYLYLSULFATASE-RXN
MNXR102390	rxn00871	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
MNXR102391	rxn00250	PYRUVATE-CARBOXYLASE-RXN
MNXR102392	rxn03514	2.1.1.133-RXN
MNXR102393	rxn03513	2.1.1.131-RXN
MNXR102394	rxn02775	2.1.1.130-RXN
MNXR102396	rxn03492	1.3.1.54-RXN
MNXR102399	rxn01192	PROTOCATECHUATE-34-DIOXYGENASE-RXN
MNXR102415	rxn00668	RXN-9087
MNXR102416	rxn00670	PTAALT-RXN
MNXR102425	rxn00154	PYRUVDEH-RXN
MNXR102428	rxn00011	RXN-12583
MNXR102430	rxn01871	DIHYDLIPACETRANS-RXN
MNXR102438	rxn00209	PNPOXI-RXN
MNXR102440	rxn01398	RXN-14181
MNXR102461	rxn01903	AMINEPHEN-RXN
MNXR102461	rxn01903	RXN-10817
MNXR102481	rxn02871	RXN-17099
MNXR102487	rxn00305	4.1.1.32-RXN
MNXR102495	rxn02939	ERYTHRON4PDEHYDROG-RXN
MNXR102498	rxn01479	2.7.7.14-RXN
MNXR102509	rxn02314	TAGAKIN-RXN
MNXR102510	rxn01343	RXN0-6541
MNXR102514	rxn00157	PYRUVFORMLY-RXN
MNXR102525	rxn00153	PHOSPHOENOLPYRUVATE-PHOSPHATASE-RXN
MNXR102526	rxn01485	5.4.2.10-RXN
MNXR102527	rxn01101	PGLYCDEHYDROG-RXN
MNXR102538	rxn01100	PHOSGLYPHOS-RXN
MNXR102539	rxn01476	6PGLUCONOLACT-RXN
MNXR102543	rxn00980	GPH-RXN
MNXR102547	rxn01106	3PGAREARR-RXN
MNXR102547	rxn01106	RXN-15513
MNXR102548	rxn00704	PHOSPHOGLUCMUT-RXN
MNXR102548	rxn00704	RXN-16999
MNXR102549	rxn01967	BETA-PHOSPHOGLUCOMUTASE-RXN
MNXR102612	rxn04073	RXN-10821
MNXR102617	rxn03070	RXN-14471
MNXR102628	rxn00488	RXN-17130
MNXR102629	rxn03882	PHENYLPCARB-RXN
MNXR102631	rxn00493	PHEAMINOTRANS-RXN
MNXR102631	rxn00493	RXN-10814
MNXR102635	rxn05306	TRANS-RXN-56
MNXR102635	rxn09117	TRANS-RXN-56
MNXR102635	rxn09724	TRANS-RXN-56
MNXR102635	rxn11337	TRANS-RXN-56
MNXR102637	rxn09118	RXN66-445
MNXR102637	rxn11018	RXN66-445
MNXR102650	rxn00497	PHENYLALANINE-DECARBOXYLASE-RXN
MNXR102655	rxn01489	2.5.1.32-RXN
MNXR102677	rxn06716	3.1.3.67-RXN
MNXR102682	rxn07230	3.1.3.66-RXN
MNXR102711	rxn06976	2.7.1.150-RXN
MNXR102715	rxn06721	2.7.1.153-RXN
MNXR102717	rxn14353	RXN-9779
MNXR102819	rxn06977	2.7.1.149-RXN
MNXR102870	rxn05145	ABC-27-RXN
MNXR102870	rxn09122	ABC-27-RXN
MNXR102871	rxn09121	TRANS-RXN0-470
MNXR102871	rxn09722	TRANS-RXN0-470
MNXR102871	rxn10838	TRANS-RXN0-470
MNXR102871	rxn13178	TRANS-RXN0-470
MNXR102872	rxn05312	TRANS-RXN-114
MNXR102872	rxn09120	TRANS-RXN-114
MNXR102872	rxn09723	TRANS-RXN-114
MNXR102872	rxn09811	TRANS-RXN-114
MNXR102872	rxn09833	TRANS-RXN-114
MNXR102872	rxn09872	TRANS-RXN-114
MNXR103043	rxn02322	PHOSPHOMEVALONATE-KINASE-RXN
MNXR103044	rxn04030	RXN-10964
MNXR103045	rxn03108	PYRIMSYN3-RXN
MNXR103047	rxn02129	PANTOTHENOYLCYSTEINE-DECARBOXYLASE-RXN
MNXR103048	rxn01646	RXN0-7092
MNXR103049	rxn02130	3.5.1.92-RXN
MNXR103050	rxn12510	PANTOTHENATE-KIN-RXN
MNXR103054	rxn09165	TRANS-RXN-117
MNXR103054	rxn10180	TRANS-RXN-117
MNXR103058	rxn02752	POLYAMINE-OXIDASE-RXN
MNXR103059	rxn13388	RXN-9015
MNXR103066	rxn13974	PYRUFLAVREDUCT-RXN
MNXR103069	rxn00106	TRIPHOSPHATASE-RXN
MNXR103095	rxn00029	PORPHOBILSYNTH-RXN
MNXR103098	rxn02341	P-PANTOCYSDECARB-RXN
MNXR103099	rxn00247	PEPCARBOXYKIN-RXN
MNXR103100	rxn01355	PROPIONYL-COA-CARBOXY-RXN
MNXR103107	rxn00151	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN
MNXR103109	rxn00242	PPGPPSYN-RXN
MNXR103116	rxn01986	D-PPENTOMUT-RXN
MNXR103119	rxn09177	P-PANTOCYSLIG-RXN
MNXR103120	rxn12512	RXN66-555
MNXR103121	rxn01268	PREPHENATEDEHYDROG-RXN
MNXR103122	rxn01269	PREPHENATE-DEHYDROGENASE-NADP+-RXN
MNXR103123	rxn01000	PREPHENATEDEHYDRAT-RXN
MNXR103126	rxn00999	RXN-10815
MNXR103136	rxn09183	TRANS-RXN0-282
MNXR103138	rxn12742	RXN-10854
MNXR103139	rxn02895	GLYRIBONUCSYN-RXN
MNXR103140	rxn00147	PEPSYNTH-RXN
MNXR103152	rxn01003	PHENYLPYRUVATE-DECARBOXYLASE-RXN
MNXR103154	rxn02835	HISTCYCLOHYD-RXN
MNXR103155	rxn02834	HISTPRATPHYD-RXN
MNXR103156	rxn02508	PRAISOM-RXN
MNXR103158	rxn03147	SAICARSYN-RXN
MNXR103159	rxn00427	RXN-14189
MNXR103169	rxn03175	PRIBFAICARPISOM-RXN
MNXR103186	rxn00932	RXN490-3641
MNXR103193	rxn10073	TRANS-RXN-324
MNXR103197	rxn05221	TRANS-RXN-118
MNXR103197	rxn09192	TRANS-RXN-118
MNXR103210	rxn05165	ABC-26-RXN
MNXR103210	rxn09187	ABC-26-RXN
MNXR103211	rxn05638	TRANS-RXN-29
MNXR103211	rxn09191	TRANS-RXN-29
MNXR103211	rxn11167	TRANS-RXN-29
MNXR103214	rxn10591	RXN-10969
MNXR103217	rxn01111	PHOSPHORIBULOKINASE-RXN
MNXR103225	rxn02914	PSERTRANSAM-RXN
MNXR103226	rxn02476	2.5.1.19-RXN
MNXR103228	rxn09196	TRANS-RXN0-418
MNXR103260	rxn00420	RXN0-5114
MNXR103262	rxn09581	RXN-13729
MNXR103264	rxn00498	RXN-12263
MNXR103273	rxn07255	RXN-10638
MNXR103319	rxn00173	PHOSACETYLTRANS-RXN
MNXR103331	rxn02986	4.2.3.12-RXN
MNXR103332	rxn09212	RXN-14505
MNXR103334	rxn00852	PUTRESCINE-OXIDASE-RXN
MNXR103335	rxn00855	RXN-0
MNXR103336	rxn09214	TRANS-RXN0-211
MNXR103336	rxn10182	TRANS-RXN0-211
MNXR103337	rxn00856	PUTTRANSAM-RXN
MNXR103337	rxn07225	PUTTRANSAM-RXN
MNXR103338	rxn05163	ABC-25-RXN
MNXR103338	rxn09213	ABC-25-RXN
MNXR103338	rxn11263	ABC-25-RXN
MNXR103340	rxn05687	TRANS-RXN-69
MNXR103340	rxn09215	TRANS-RXN-69
MNXR103343	rxn01138	ADENPHOSPHOR-RXN
MNXR103344	rxn01859	DEOXYADENPHOSPHOR-RXN
MNXR103345	rxn01548	RXN0-5199
MNXR103346	rxn01446	DEOXYGUANPHOSPHOR-RXN
MNXR103347	rxn01358	INOPHOSPHOR-RXN
MNXR103348	rxn01985	DEOXYINOPHOSPHOR-RXN
MNXR103349	rxn01649	XANTHOSINEPHOSPHORY-RXN
MNXR103352	rxn00183	RXN-14116
MNXR103354	rxn03600	RXN-8579
MNXR103355	rxn00208	PMPOXI-RXN
MNXR103357	rxn01807	PYRAMKIN-RXN
MNXR103361	rxn00124	PYRIDOXKIN-RXN
MNXR103362	rxn01396	PNKIN-RXN
MNXR103363	rxn01252	PYRIDOXINE-4-OXIDASE-RXN
MNXR103364	rxn13097	TRANS-RXN0-205
MNXR103366	rxn01249	PYRIDOXINE-4-DEHYDROGENASE-RXN
MNXR103367	rxn01251	RXN-14203
MNXR103368	rxn00123	3.1.3.74-RXN
MNXR103370	rxn12666	TRANS-RXN0-214
MNXR103371	rxn00148	PEPDEPHOS-RXN
MNXR103377	rxn01366	URPHOS-RXN
MNXR103379	rxn00168	RXN-6161
MNXR103381	rxn12749	1.13.11.9-RXN
MNXR103384	rxn09218	TRANS-RXN0-506
MNXR103384	rxn09218	TRANS-RXN0-570
MNXR103384	rxn10929	TRANS-RXN0-506
MNXR103384	rxn10929	TRANS-RXN0-570
MNXR103391	rxn01555	QUERCETIN-23-DIOXYGENASE-RXN
MNXR103398	rxn01363	QUINATE-5-DEHYDROGENASE-RXN
MNXR103402	rxn01068	THREODEHYD-RXN
MNXR103404	rxn03534	R322-RXN
MNXR103407	rxn04651	RXN0-1401
MNXR103408	rxn09221	RXN0-1402
MNXR103412	rxn01529	RETINAL-DEHYDROGENASE-RXN
MNXR103419	rxn00818	RXN-11502
MNXR103428	rxn02251	RXN-961
MNXR103429	rxn00392	RIBOFLAVINKIN-RXN
MNXR103430	rxn00048	RIBOFLAVIN-SYN-RXN
MNXR103432	rxn01114	D-RIBULOKIN-RXN
MNXR103433	rxn01763	RXN0-5116
MNXR103434	rxn04082	RIBULPEPIM-RXN
MNXR103435	rxn00018	RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN
MNXR103436	rxn10594	RXN-8801
MNXR103437	rxn01383	RIBITOL-2-DEHYDROGENASE-RXN
MNXR103439	rxn01530	RETINOL-DEHYDROGENASE-RXN
MNXR103440	rxn11890	RXN-10841
MNXR103445	rxn06376	2.1.1.71-RXN
MNXR103470	rxn05118	RXN-6423
MNXR103559	rxn14344	RXN-14289
MNXR103562	rxn07308	RXN-13414
MNXR103613	rxn01717	TYRAMINE-N-METHYLTRANSFERASE-RXN
MNXR103889	rxn03984	1.13.11.45-RXN
MNXR103938	rxn05970	RXN4FS-2
MNXR103943	rxn03161	HEPOXILIN-EPOXIDE-HYDROLASE-RXN
MNXR103960	rxn03138	PROSTAGLANDIN-A1-DELTA-ISOMERASE-RXN
MNXR104018	rxn10595	R212-RXN
MNXR104019	rxn10596	R216-RXN
MNXR104026	rxn05958	RIBOSYLHOMOCYSTEINASE-RXN
MNXR104026	rxn14169	RIBOSYLHOMOCYSTEINASE-RXN
MNXR104034	rxn05160	ABC-28-RXN
MNXR104034	rxn09227	ABC-28-RXN
MNXR104041	rxn05646	TRANS-RXN-112
MNXR104041	rxn09230	TRANS-RXN-112
MNXR104043	rxn01621	RHAMNULPALDOL-RXN
MNXR104060	rxn05231	ADPREDUCT-RXN
MNXR104062	rxn05233	GDPREDUCT-RXN
MNXR104064	rxn06076	CDPREDUCT-RXN
MNXR104066	rxn06075	UDPREDUCT-RXN
MNXR104069	rxn01671	RIBOSYLNICOTINAMIDE-KINASE-RXN
MNXR104083	rxn01116	RIBULP3EPIM-RXN
MNXR104116	rxn03150	RIBAZOLEPHOSPHAT-RXN
MNXR104116	rxn03150	RXN-16788
MNXR104235	rxn03917	RXN0-4301
MNXR104235	rxn13937	RXN0-4301
MNXR104235	rxn13947	RXN0-4301
MNXR104236	rxn01663	RXN3O-127
MNXR104237	rxn00510	1.5.1.7-RXN
MNXR104238	rxn00511	1.5.1.8-RXN
MNXR104239	rxn02927	SUCCARGDIHYDRO-RXN
MNXR104240	rxn00379	SULFATE-ADENYLYLTRANS-RXN
MNXR104267	rxn01838	RXN-10906
MNXR104269	rxn04454	RXN-1981
MNXR104270	rxn03063	RXN3O-178
MNXR104271	rxn01554	HISTAMINE-N-METHYLTRANSFERASE-RXN
MNXR104272	rxn00433	SARCOX-RXN
MNXR104275	rxn00423	SERINE-O-ACETTRAN-RXN
MNXR104279	rxn01345	SEDOHEPTULOSE-BISPHOSPHATASE-RXN
MNXR104280	rxn04376	DHS-PHOSPHATASE-RXN
MNXR104281	rxn09579	RXN3O-504
MNXR104283	rxn00634	RXN-7644
MNXR104300	rxn01973	SUCCDIAMINOPIMDESUCC-RXN
MNXR104301	rxn03087	SUCCINYLDIAMINOPIMTRANS-RXN
MNXR104316	rxn03379	RXN-12729
MNXR104322	rxn02569	2.7.9.3-RXN
MNXR104332	rxn00418	ENTF-RXN
MNXR104332	rxn09245	ENTF-RXN
MNXR104338	rxn00166	DSERDEAM-RXN
MNXR104339	rxn00165	4.3.1.17-RXN
MNXR104343	rxn01964	TRYPSYN-RXN
MNXR104344	rxn00426	RXN-15125
MNXR104346	rxn09247	RXN0-4083
MNXR104346	rxn10185	RXN0-4083
MNXR104347	rxn00948	SERINE-C-PALMITOYLTRANSFERASE-RXN
MNXR104348	rxn00425	5.1.1.18-RXN
MNXR104352	rxn05307	TRANS-RXN-71
MNXR104352	rxn09246	TRANS-RXN-71
MNXR104352	rxn09714	TRANS-RXN-71
MNXR104357	rxn00377	S-FORMYLGLUTATHIONE-HYDROLASE-RXN
MNXR104361	rxn00424	SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
MNXR104361	rxn00424	SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN
MNXR104362	rxn00291	SUCCGLUDESUCC-RXN
MNXR104365	rxn01783	SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN
MNXR104368	rxn03422	SUCCGLUALDDEHYD-RXN
MNXR104369	rxn10599	R207-RXN
MNXR104373	rxn02774	DIMETHUROPORDEHYDROG-RXN
MNXR104375	rxn02056	SIROHEME-FERROCHELAT-RXN
MNXR104378	rxn01740	SHIKIMATE-5-DEHYDROGENASE-RXN
MNXR104379	rxn01739	SHIKIMATE-KINASE-RXN
MNXR104382	rxn05957	RXN-9384
MNXR104384	rxn00740	METBALT-RXN
MNXR104393	rxn09256	TRANS-RXN-27
MNXR104393	rxn10827	TRANS-RXN-27
MNXR104439	rxn02133	SPHINGANINE-KINASE-RXN
MNXR104440	rxn09578	RXN3O-458
MNXR104442	rxn03963	RXN-11689
MNXR104442	rxn10601	RXN-11689
MNXR104444	rxn00380	SULFATE-ADENYLYLTRANSFERASE-ADP-RXN
MNXR104455	rxn10603	R232-RXN
MNXR104477	rxn02944	SUCCORNTRANSAM-RXN
MNXR104480	rxn04026	R231-RXN
MNXR104491	rxn09264	SPERMACTRAN-RXN
MNXR104492	rxn09265	RXN0-7165
MNXR104494	rxn05175	ABC-24-RXN
MNXR104494	rxn09263	ABC-24-RXN
MNXR104494	rxn11262	ABC-24-RXN
MNXR104497	rxn05652	TRANS-RXN0-266
MNXR104499	rxn00578	SUCROSE-PHOSPHATASE-RXN
MNXR104500	rxn11742	RXN-8853
MNXR104504	rxn00422	SERINE--PYRUVATE-AMINOTRANSFERASE-RXN
MNXR104506	rxn04027	RXN-1223
MNXR104526	rxn05070	5.4.99.17-RXN
MNXR104527	rxn05071	RXN-4961
MNXR104539	rxn02062	RXN-13724
MNXR104540	rxn00508	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
MNXR104541	rxn00509	SUCCSEMIALDDEHYDROG-RXN
MNXR104605	rxn02444	STERYL-SULFATASE-RXN
MNXR104612	rxn02831	O-SUCCINYLBENZOATE-COA-LIG-RXN
MNXR104617	rxn00287	SUCCINYL-COA-HYDROLASE-RXN
MNXR104619	rxn09271	TRANS-RXN0-552
MNXR104619	rxn10952	TRANS-RXN0-552
MNXR104620	rxn09269	TRANS-RXN-121
MNXR104620	rxn10154	TRANS-RXN-121
MNXR104621	rxn10157	TRANS-RXN-300
MNXR104633	rxn09273	TRANS-RXN-106
MNXR104633	rxn09712	TRANS-RXN-106
MNXR104633	rxn10159	TRANS-RXN-106
MNXR104635	rxn00285	SUCCCOASYN-RXN
MNXR104637	rxn00306	SUCCINATE--COA-LIGASE-GDP-FORMING-RXN
MNXR104640	rxn09658	TRANS-RXN-244
MNXR104649	rxn00383	SULFITE-OXIDASE-RXN
MNXR104650	rxn00623	SULFITE-REDUCT-RXN
MNXR104653	rxn14057	SULFITE-REDUCTASE-FERREDOXIN-RXN
MNXR104655	rxn05153	3.6.3.25-RXN
MNXR104655	rxn05153	ABC-70-RXN
MNXR104655	rxn09276	3.6.3.25-RXN
MNXR104655	rxn09276	ABC-70-RXN
MNXR104661	rxn13400	RXN3O-1118
MNXR104710	rxn01857	ALTRO-OXIDOREDUCT-RXN
MNXR104714	rxn00737	THREDEHYD-RXN
MNXR104718	rxn00245	LTARTDEHYDRA-RXN
MNXR104719	rxn01285	TARTRATE-DECARBOXYLASE-RXN
MNXR104720	rxn04143	TARTRATE-DEHYDROGENASE-RXN
MNXR104721	rxn01846	MESO-TARTRATE-DEHYDROGENASE-RXN
MNXR104721	rxn01846	RXN-8643
MNXR104721	rxn01847	MESO-TARTRATE-DEHYDROGENASE-RXN
MNXR104721	rxn01847	RXN-8643
MNXR104723	rxn09283	TRANS-RXN-127
MNXR104723	rxn10137	TRANS-RXN-127
MNXR104730	rxn03630	RXN0-299
MNXR104732	rxn05172	3.6.3.36-RXN
MNXR104732	rxn05172	ABC-64-RXN
MNXR104732	rxn09285	3.6.3.36-RXN
MNXR104732	rxn09285	ABC-64-RXN
MNXR104747	rxn07334	RXN-2561
MNXR104748	rxn07333	RXN-2543
MNXR104756	rxn00436	RXN0-3542
MNXR104757	rxn11409	TDPFUCACTRANS-RXN
MNXR104758	rxn03066	RFFTRANS-RXN
MNXR104759	rxn02000	DTDPDEHYDRHAMEPIM-RXN
MNXR104760	rxn02003	DTDPDEHYRHAMREDUCT-RXN
MNXR104761	rxn01997	DTDPGLUCDEHYDRAT-RXN
MNXR104762	rxn03181	TETRAACYLDISACC4KIN-RXN
MNXR104766	rxn05289	THIOREDOXIN-REDUCT-NADPH-RXN
MNXR104798	rxn00787	TAGAALDOL-RXN
MNXR104801	rxn10608	R206-RXN
MNXR104806	rxn03031	TETHYDPICSUCC-RXN
MNXR104815	rxn09296	RXN0-267
MNXR104818	rxn05200	TRANS-RXN-108H
MNXR104818	rxn09298	TRANS-RXN-108H
MNXR104823	rxn01539	RXNQT-4191
MNXR104825	rxn00439	THIAMIN-TRIPHOSPHATASE-RXN
MNXR104827	rxn05177	ABC-32-RXN
MNXR104827	rxn09297	ABC-32-RXN
MNXR104833	rxn00541	THREONINE-ALDOLASE-RXN
MNXR104834	rxn04142	LTAA-RXN
MNXR104843	rxn04385	4.1.1.81-RXN
MNXR104846	rxn01069	THRESYN-RXN
MNXR104850	rxn05300	TRANS-RXN-72
MNXR104850	rxn09305	TRANS-RXN-72
MNXR104850	rxn09710	TRANS-RXN-72
MNXR104851	rxn09304	TRANS-RXN0-0244
MNXR104851	rxn13747	TRANS-RXN0-0244
MNXR104853	rxn09309	TRANS-RXN0-524
MNXR104885	rxn01143	THYKI-RXN
MNXR104886	rxn00440	THIAMIN-PYROPHOSPHOKINASE-RXN
MNXR104887	rxn01146	THYM-PHOSPH-RXN
MNXR104888	rxn00437	THIAMIN-DIPHOSPHATE-KINASE-RXN
MNXR104898	rxn01538	THIKIN-RXN
MNXR104901	rxn01537	THIAMINASE-RXN
MNXR104907	rxn00438	THI-P-KIN-RXN
MNXR104908	rxn02305	THI-P-SYN-RXN
MNXR104911	rxn07335	RXN-2562
MNXR104912	rxn05004	TOCOPHEROL-O-METHYLTRANSFERASE-RXN
MNXR104918	rxn00747	TRIOSEPISOMERIZATION-RXN
MNXR104920	rxn09320	2.7.8.25-RXN
MNXR104925	rxn00606	TRE6PHYDRO-RXN
MNXR104926	rxn02004	TREHALOSEPHOSPHA-RXN
MNXR104927	rxn00605	TREHALOSE6PSYN-RXN
MNXR104928	rxn10671	RXN-15426
MNXR104929	rxn01701	RXN-12547
MNXR104940	rxn00780	TRIOKINASE-RXN
MNXR104941	rxn00473	TRYPTOPHAN-RXN
MNXR104944	rxn00478	RXN-8665
MNXR104946	rxn00474	RXN0-2382
MNXR104947	rxn00483	TRYPTOPHAN-AMINOTRANSFERASE-RXN
MNXR104949	rxn05222	RXN66-449
MNXR104949	rxn09327	RXN66-449
MNXR104950	rxn05663	TRANS-RXN-76
MNXR104950	rxn09326	TRANS-RXN-76
MNXR104950	rxn09709	TRANS-RXN-76
MNXR104952	rxn01564	RXN-1401
MNXR104963	rxn06060	THIOSULFATE--THIOL-SULFURTRANSFERASE-RXN
MNXR104964	rxn05176	ABC-7-RXN
MNXR104964	rxn09329	ABC-7-RXN
MNXR104978	rxn09333	TRANS-RXN-242B
MNXR104978	rxn13756	TRANS-RXN-242B
MNXR104990	rxn00529	TYROSINE-DECARBOXYLASE-RXN
