MNX_ID	Balance	EC	Source	kegg
MNXR135476	ambiguous	3.2.1.22	rxn07062	
MNXR135477	ambiguous	3.2.1.56	rxn07063	
MNXR135478	ambiguous	3.2.1.23	rxn07064	
MNXR135479	ambiguous	3.2.1.123	rxn07066	
MNXR135480	ambiguous	2.4.1.129	rxn07070	R06178
MNXR135481	ambiguous	2.7.1.69	rxn07075	
MNXR135482	ambiguous	1.1.99.13	rxn07077	
MNXR135483	ambiguous		rxn07078	
MNXR135484	ambiguous	1.1.99.18	rxn07085	
MNXR135485	true	1.1.99.18	rxn07086	
MNXR135486	ambiguous	1.1.99.18	rxn07087	
MNXR135487	ambiguous	4.2.2.6	rxn07088	
MNXR135488	ambiguous	3.1.1.11	rxn07089	
MNXR135489	ambiguous	2.3.1.78;2.3.1.79	rxn07090	
MNXR135490	ambiguous	3.1.6.1;3.1.6.12;3.1.6.13;3.1.6.14;3.1.6.18;3.1.6.4;3.1.6.8;3.10.1.1	rxn07093	
MNXR135491	ambiguous		rxn07094	
MNXR135492	redox	1.8.1.15	rxn07095	
MNXR135493	ambiguous	2.3.1.164	rxn07098	R06361
MNXR135494	ambiguous	3.5.2.6	rxn07099	R06363
MNXR135495	true		rxn07103	R06370
MNXR135496	false		rxn07105	R06401
MNXR135497	true		rxn07106	R06402
MNXR135498	true		rxn07107	R06403
MNXR135499	true		rxn07119	
MNXR135500	NA		rxn07120	
MNXR135501	ambiguous		rxn07121	
MNXR135502	true	1.1.5.2	rxn07122	R06620
MNXR135503	ambiguous	3.1.4.50	rxn07123	
MNXR135504	ambiguous		rxn07124	
MNXR135505	ambiguous		rxn07125	R06635
MNXR135506	ambiguous		rxn07126	
MNXR135507	ambiguous		rxn07127	R06637
MNXR135508	true		rxn07128	
MNXR135509	true		rxn07129	
MNXR135510	true		rxn07130	
MNXR135511	ambiguous		rxn07131	R06641
MNXR135512	true		rxn07132	R06642
MNXR135513	ambiguous		rxn07133	R06643
MNXR135514	ambiguous		rxn07134	R06644
MNXR135515	ambiguous		rxn07135	R06645
MNXR135516	true		rxn07136	
MNXR135517	true		rxn07137	
MNXR135518	true		rxn07138	
MNXR135519	ambiguous		rxn07144	
MNXR135520	ambiguous		rxn07150	R06746
MNXR135521	true		rxn07151	R06747
MNXR135522	ambiguous		rxn07152	R06748
MNXR135523	true		rxn07153	R06749
MNXR135524	ambiguous		rxn07154	R06751
MNXR135525	true		rxn07157	R06754
MNXR135526	ambiguous		rxn07158	R06755
MNXR135527	ambiguous		rxn07159	R06756
MNXR135528	ambiguous		rxn07166	R06768
MNXR135529	ambiguous		rxn07167	R06775
MNXR135530	true		rxn07172	R06867
MNXR135531	NA	3.1.3.64	rxn07174	R06875
MNXR135532	true	1.14.19.3	rxn07179	R07063
MNXR135533	NA	1.1.1.120	rxn07185	R07132
MNXR135534	NA	1.2.7.5	rxn07190	R07158
MNXR135535	true	1.7.99.8	rxn07198	R07174
MNXR135536	true	1.11.1.15	rxn07199	
MNXR135537	true	1.17.99.1	rxn07206	R07223
MNXR135538	true	2.3.1.161	rxn07217	R07251
MNXR135539	ambiguous	2.7.7.56;2.7.7.8	rxn07227	R07282
MNXR135542	true	2.8.2.33	rxn07228	R07288
MNXR135543	NA	3.1.1.73	rxn07229	R07292
MNXR135544	redox	1.1.1.1	rxn07237	R07327
MNXR135545	NA	1.1.99.29	rxn07244	R07347
MNXR135546	redox	1.3.1.77	rxn07248	R07351
MNXR135547	redox	1.3.1.77	rxn07249	R07352
MNXR135548	true	1.14.13.85	rxn07250	R07356
MNXR135549	ambiguous	1.10.99.2	rxn07252	R07361
MNXR135550	true		rxn07275	R07431
MNXR135551	ambiguous		rxn07283	R07450
MNXR135552	ambiguous		rxn07284	R07451
MNXR135553	true		rxn07288	R07455
MNXR135554	true		rxn07289	R07457
MNXR135555	true		rxn07290	R07458
MNXR135556	NA		rxn07291	R07459
MNXR135557	true	2.8.1.7	rxn07292	R07460
MNXR135558	NA		rxn07293	R07461
MNXR135559	NA		rxn07294	R07462
MNXR135560	ambiguous	1.4.3.19	rxn07295	R07463
MNXR135561	NA		rxn07296	R07464
MNXR135562	NA		rxn07297	R07465
MNXR135563	true		rxn07299	R07467
MNXR135564	true		rxn07302	R07470
MNXR135565	ambiguous		rxn07306	R07474
MNXR135566	ambiguous		rxn07320	R07489
MNXR135567	ambiguous		rxn07322	R07491
MNXR135568	ambiguous	1.1.1.270	rxn07326	
MNXR135569	ambiguous	1.3.1.72	rxn07329	
MNXR135570	ambiguous		rxn07330	
MNXR135571	true		rxn07336	R07505
MNXR135572	true		rxn07337	R07506
MNXR135573	ambiguous	1.3.1.72	rxn07338	
MNXR135574	ambiguous	1.14.13.72	rxn07340	
MNXR135575	true	1.14.99.30	rxn07342	
MNXR135577	true		rxn07345	R07514
MNXR135578	true		rxn07349	
MNXR135579	ambiguous		rxn07351	
MNXR135580	true		rxn07354	
MNXR135581	true		rxn07356	R07525
MNXR135582	ambiguous		rxn07467	
MNXR135616	ambiguous		rxn07468	R07653
MNXR135617	ambiguous		rxn07469	R07654
MNXR135618	true		rxn07476	R07661
MNXR135619	ambiguous		rxn07478	R07663
MNXR135620	ambiguous		rxn07483	R07668
MNXR135621	true	1.3.2.3	rxn07494	R07679
MNXR135622	ambiguous		rxn07500	R07686
MNXR135623	ambiguous		rxn07501	
MNXR135624	ambiguous		rxn07511	R07697
MNXR135625	ambiguous		rxn07520	R07706
MNXR135626	ambiguous		rxn07536	
MNXR135627	ambiguous		rxn07551	R07737
MNXR135628	ambiguous		rxn07553	R07739
MNXR135629	ambiguous		rxn07559	R07745
MNXR135630	redox	1.14.13.89	rxn07560	R07746
MNXR135631	redox	1.3.1.45	rxn07561	R07747
MNXR135632	ambiguous		rxn07564	R07750
MNXR135633	redox	1.3.1.45	rxn07565	R07751
MNXR135634	true	1.1.1.100	rxn07577	R07763
MNXR135635	true		rxn07578	R07764
MNXR135636	ambiguous	2.8.1.8	rxn07582	R07768
MNXR135638	ambiguous		rxn07586	R07772
MNXR135639	ambiguous		rxn07606	R07799
MNXR135640	ambiguous	3.2.1.76	rxn07613	
MNXR135641	ambiguous	3.2.1.31	rxn07614	
MNXR135642	NA	3.2.1.35	rxn07615	
MNXR135643	ambiguous	3.2.1.35	rxn07616	
MNXR135644	true		rxn07651	R07861
MNXR135645	ambiguous	2.5.1.32	rxn07706	R07916
MNXR135646	true	1.17.3.2	rxn07732	R07942
MNXR135647	ambiguous	1.14.14.1	rxn07733	R07943
MNXR135648	true	1.5.99.4	rxn07736	R07946
MNXR135649	ambiguous		rxn07738	
MNXR135650	true		rxn07739	R07949
MNXR135651	true		rxn07749	R07959
MNXR135652	true		rxn07750	R07960
MNXR135653	true		rxn07759	R07969
MNXR135654	true		rxn07760	R07970
MNXR135655	true		rxn07765	R07975
MNXR135656	true		rxn07766	R07976
MNXR135657	ambiguous		rxn07770	R07980
MNXR135658	ambiguous	1.7.3.3	rxn07771	
MNXR135659	true	1.21.3.6	rxn07798	R08008
MNXR135662	true	1.21.3.6	rxn07800	R08010
MNXR135664	ambiguous		rxn07827	
MNXR135667	ambiguous		rxn07829	
MNXR135669	ambiguous		rxn07843	
MNXR135670	ambiguous		rxn07853	
MNXR135672	ambiguous		rxn07854	
MNXR135673	ambiguous		rxn07855	
MNXR135674	ambiguous		rxn07857	
MNXR135675	ambiguous		rxn07859	
MNXR135676	true		rxn07878	R08089
MNXR135677	true		rxn07912	
MNXR135678	true		rxn07913	
MNXR135679	true		rxn07914	
MNXR135680	true		rxn07915	
MNXR135681	true		rxn07916	
MNXR135682	true		rxn07917	
MNXR135683	true		rxn07918	
MNXR135684	true		rxn07921	
MNXR135685	true		rxn07923	
MNXR135686	true		rxn07924	
MNXR135687	true		rxn07939	
MNXR135688	true		rxn07940	
MNXR135689	true		rxn07941	
MNXR135690	true		rxn07943	
MNXR135691	true		rxn07945	
MNXR135692	ambiguous	2.3.1.40	rxn07946	
MNXR135693	ambiguous	2.3.1.40	rxn07947	
MNXR135694	ambiguous	2.3.1.40	rxn07948	
MNXR135695	ambiguous	2.3.1.40	rxn07950	
MNXR135696	ambiguous	2.3.1.40	rxn07952	
MNXR135697	true		rxn07953	
MNXR135698	true		rxn07954	
MNXR135699	true		rxn07955	
MNXR135700	true		rxn07956	
MNXR135701	true		rxn07957	
MNXR135702	true		rxn07958	
MNXR135703	true		rxn07959	
MNXR135704	ambiguous	2.3.1.40	rxn07960	
MNXR135705	ambiguous	2.3.1.40	rxn07961	
MNXR135706	ambiguous	2.3.1.40	rxn07962	
MNXR135707	NA		rxn08120	
MNXR135732	true		rxn08130	
MNXR135733	true		rxn08131	
MNXR135734	true		rxn08142	
MNXR135735	true		rxn08190	
MNXR135736	true		rxn08191	
MNXR135737	true		rxn08192	
MNXR135738	true		rxn08193	
MNXR135739	true		rxn08196	
MNXR135740	true		rxn08197	
MNXR135741	ambiguous	2.1.1.79	rxn08206	
MNXR135742	ambiguous	2.1.1.79	rxn08208	
MNXR135743	ambiguous	2.1.1.79	rxn08209	
MNXR135744	ambiguous		rxn08219	
MNXR135745	ambiguous		rxn08220	
MNXR135746	ambiguous		rxn08221	
MNXR135747	ambiguous		rxn08223	
MNXR135748	ambiguous		rxn08224	
MNXR135749	ambiguous		rxn08225	
MNXR135750	ambiguous		rxn08226	
MNXR135751	ambiguous		rxn08227	
MNXR135752	ambiguous		rxn08228	
MNXR135753	ambiguous		rxn08230	
MNXR135754	ambiguous		rxn08231	
MNXR135755	ambiguous		rxn08232	
MNXR135756	ambiguous		rxn08254	
MNXR135757	ambiguous		rxn08255	
MNXR135758	ambiguous		rxn08256	
MNXR135759	ambiguous		rxn08257	
MNXR135760	ambiguous		rxn08258	
MNXR135761	ambiguous		rxn08269	
MNXR135762	true		rxn08270	
MNXR135763	ambiguous		rxn08272	
MNXR135764	true		rxn08275	
MNXR135765	ambiguous	2.7.1.107	rxn08294	
MNXR135766	ambiguous	2.7.1.107	rxn08295	
MNXR135767	ambiguous	2.7.1.107	rxn08296	
MNXR135768	ambiguous	2.7.1.107	rxn08297	
MNXR135769	ambiguous	2.7.1.107	rxn08298	
MNXR135770	ambiguous	2.7.1.107	rxn08299	
MNXR135771	ambiguous	2.7.1.107	rxn08300	
MNXR135772	true		rxn08314	
MNXR135773	true		rxn08318	
MNXR135774	true		rxn08333	
MNXR135775	true		rxn08356	
MNXR135776	true		rxn08357	
MNXR135777	true	1.3.1.9	rxn08386	
MNXR135778	true	1.3.1.10	rxn08387	
MNXR135779	ambiguous	1.3.1.9	rxn08390	
MNXR135780	ambiguous	1.3.1.10	rxn08391	
MNXR135781	ambiguous	1.3.1.9	rxn08392	
MNXR135782	ambiguous	1.3.1.10	rxn08393	
MNXR135783	true	1.3.1.9	rxn08394	
MNXR135784	true	1.3.1.10	rxn08395	
MNXR135785	ambiguous	1.3.1.9	rxn08396	
MNXR135786	ambiguous	1.3.1.10	rxn08397	
MNXR135787	true	1.3.1.9	rxn08398	
MNXR135788	true	1.3.1.10	rxn08399	
MNXR135789	true		rxn08407	
MNXR135790	true		rxn08408	
MNXR135791	true		rxn08409	
MNXR135792	true		rxn08410	
MNXR135793	ambiguous		rxn08417	
MNXR135794	ambiguous		rxn08418	
MNXR135795	true		rxn08422	
MNXR135796	true		rxn08429	
MNXR135797	true		rxn08432	
MNXR135798	ambiguous	3.1.2.14	rxn08435	
MNXR135799	ambiguous	3.1.2.14	rxn08436	
MNXR135800	ambiguous	3.1.2.14	rxn08437	
MNXR135801	NA		rxn08442	
MNXR135802	true		rxn08443	
MNXR135803	ambiguous		rxn08445	
MNXR135804	true	6.2.1.3	rxn08448	
MNXR135805	true	6.2.1.3	rxn08449	
MNXR135806	true	6.2.1.3	rxn08450	
MNXR135807	NA	6.2.1.3	rxn08451	
MNXR135808	true	6.2.1.3	rxn08453	
MNXR135809	ambiguous	6.2.1.3	rxn08455	
MNXR135810	true	6.2.1.3	rxn08456	
MNXR135811	true	6.2.1.3	rxn08457	
MNXR135812	true		rxn08502	
MNXR135813	true		rxn08503	
MNXR135814	true		rxn08504	
MNXR135815	true		rxn08505	
MNXR135816	true		rxn08507	
MNXR135817	ambiguous		rxn08510	
MNXR135818	ambiguous		rxn08511	
MNXR135819	ambiguous		rxn08512	
MNXR135820	ambiguous		rxn08513	
MNXR135821	true		rxn08514	
MNXR135822	true	1.18.1.2	rxn08519	
MNXR135823	true	1.3.99.1	rxn08528	
MNXR135824	true		rxn08535	
MNXR135825	ambiguous	2.3.1.15	rxn08546	
MNXR135826	true	2.3.1.15	rxn08548	
MNXR135827	ambiguous	2.3.1.15	rxn08549	
MNXR135828	ambiguous	2.3.1.15	rxn08550	
MNXR135829	ambiguous	2.3.1.15	rxn08551	
MNXR135830	ambiguous	2.3.1.15	rxn08552	
MNXR135831	true	1.1.99.5	rxn08558	
MNXR135832	NA	2.4.1.21	rxn08615	
MNXR135833	ambiguous		rxn08618	
MNXR135834	true		rxn08657	
MNXR135835	true		rxn08705	
MNXR135836	true	5.3.3.8	rxn08706	
MNXR135837	true		rxn08707	
MNXR135838	true	2.8.3.8	rxn08733	
MNXR135839	true	1.18.99.1	rxn08736	
MNXR135840	true	1.1.1.86	rxn08764	
MNXR135841	true		rxn08789	
MNXR135842	true	3.1.1.5	rxn08796	
MNXR135843	true	3.1.1.5	rxn08797	
MNXR135844	ambiguous	3.1.1.5	rxn08798	
MNXR135845	ambiguous	3.1.1.5	rxn08800	
MNXR135846	ambiguous	3.1.1.5	rxn08802	
MNXR135847	ambiguous	3.1.1.5	rxn08803	
MNXR135848	ambiguous	3.1.1.5	rxn08804	
MNXR135849	ambiguous	3.1.1.5	rxn08805	
MNXR135850	ambiguous	3.1.1.5	rxn08806	
MNXR135851	ambiguous	3.1.1.5	rxn08807	
MNXR135852	ambiguous	3.1.1.5	rxn08808	
MNXR135853	true	3.1.1.5	rxn08809	
MNXR135854	ambiguous	3.1.1.5	rxn08810	
MNXR135855	ambiguous	3.1.1.5	rxn08811	
MNXR135856	ambiguous	3.1.1.5	rxn08812	
MNXR135857	ambiguous	3.1.1.5	rxn08813	
MNXR135858	ambiguous	3.1.1.5	rxn08814	
MNXR135859	ambiguous	3.1.1.5	rxn08815	
MNXR135860	ambiguous	3.1.1.5	rxn08816	
MNXR135861	ambiguous	3.1.1.5	rxn08817	
MNXR135862	ambiguous	3.1.1.5	rxn08818	
MNXR135863	ambiguous	3.1.1.5	rxn08819	
MNXR135864	ambiguous	3.1.1.5	rxn08821	
MNXR135865	ambiguous	3.1.1.5	rxn08823	
MNXR135866	ambiguous		rxn08824	
MNXR135867	ambiguous		rxn08825	
MNXR135868	ambiguous		rxn08826	
MNXR135869	ambiguous		rxn08834	
MNXR135877	ambiguous		rxn08835	
MNXR135878	ambiguous		rxn08836	
MNXR135879	ambiguous		rxn08837	
MNXR135880	ambiguous	3.1.1.5	rxn08838	
MNXR135881	ambiguous	3.1.1.5	rxn08839	
MNXR135882	ambiguous	3.1.1.5	rxn08840	
MNXR135883	ambiguous	3.1.1.5	rxn08842	
MNXR135884	ambiguous	3.1.1.5	rxn08844	
MNXR135885	ambiguous	3.1.1.5	rxn08845	
MNXR135886	ambiguous	3.1.1.5	rxn08846	
MNXR135887	ambiguous	3.1.1.5	rxn08847	
MNXR135888	ambiguous	3.1.1.5	rxn08848	
MNXR135889	ambiguous	3.1.1.5	rxn08849	
MNXR135890	ambiguous	3.1.1.5	rxn08850	
MNXR135891	ambiguous	3.1.1.5	rxn08851	
MNXR135892	true		rxn08946	
MNXR135893	true		rxn08947	
MNXR135894	ambiguous		rxn08953	
MNXR135895	true		rxn13936	
MNXR135896	false		rxn08958	
MNXR135897	true	1.6.5.3	rxn08974	
MNXR135898	true	1.6.5.3	rxn08976	
MNXR135899	true	1.6.99.6	rxn08979	
MNXR135900	true		rxn08989	
MNXR135901	true		rxn08990	
MNXR135902	true		rxn08991	
MNXR135903	true	3.2.2.14	rxn08996	
MNXR135904	true		rxn09021	
MNXR135905	true		rxn09022	
MNXR135906	true		rxn09023	
MNXR135907	true		rxn09024	
MNXR135908	true		rxn09030	
MNXR135909	true		rxn09035	
MNXR135910	ambiguous	5.3.3.8	rxn09038	
MNXR135911	ambiguous	3.1.3.4	rxn09062	
MNXR135912	ambiguous	3.1.3.4	rxn09063	
MNXR135913	ambiguous	3.1.3.4	rxn09064	
MNXR135914	ambiguous	3.1.3.4	rxn09065	
MNXR135915	ambiguous	3.1.3.4	rxn09066	
MNXR135916	ambiguous	3.1.3.4	rxn09067	
MNXR135917	ambiguous	3.1.3.4	rxn09068	
MNXR135918	true		rxn09073	
MNXR135919	true		rxn09074	
MNXR135920	true		rxn09075	
MNXR135921	true		rxn09077	
MNXR135922	true		rxn09079	
MNXR135923	ambiguous		rxn09082	
MNXR135924	ambiguous		rxn09083	
MNXR135925	true		rxn09085	
MNXR135926	true		rxn09086	
MNXR135927	true		rxn09087	
MNXR135928	true		rxn09091	
MNXR135929	true		rxn09094	
MNXR135930	true		rxn09095	
MNXR135931	true		rxn09096	
MNXR135932	true		rxn09100	
MNXR135933	ambiguous	3.1.3.27	rxn09101	
MNXR135934	ambiguous	3.1.3.27	rxn09102	
MNXR135935	ambiguous	3.1.3.27	rxn09103	
MNXR135936	ambiguous	3.1.3.27	rxn09107	
MNXR135937	ambiguous	2.7.8.5	rxn09108	
MNXR135938	ambiguous	2.7.8.5	rxn09110	
MNXR135940	ambiguous	3.1.1.32	rxn09140	
MNXR135957	ambiguous	3.1.1.32	rxn09141	
MNXR135958	ambiguous	3.1.1.32	rxn09142	
MNXR135959	ambiguous	3.1.1.32	rxn09143	
MNXR135960	ambiguous	3.1.1.4	rxn09144	
MNXR135961	true	3.1.1.4	rxn09145	
MNXR135962	ambiguous	3.1.1.4	rxn09146	
MNXR135963	ambiguous	3.1.1.4	rxn09148	
MNXR135964	ambiguous	3.1.1.4	rxn09150	
MNXR135965	ambiguous	3.1.1.4	rxn09151	
MNXR135966	ambiguous	3.1.1.4	rxn09152	
MNXR135967	ambiguous	3.1.1.4	rxn09153	
MNXR135968	ambiguous	3.1.1.4	rxn09154	
MNXR135969	ambiguous	3.1.1.4	rxn09155	
MNXR135970	ambiguous	3.1.1.4	rxn09156	
MNXR135971	ambiguous	3.1.1.4	rxn09157	
MNXR135972	ambiguous	3.1.1.4	rxn09158	
MNXR135973	ambiguous	3.1.1.4	rxn09159	
MNXR135974	ambiguous	3.1.1.4	rxn09160	
MNXR135975	ambiguous	2.7.8.8	rxn09206	
MNXR135987	ambiguous	2.7.8.8	rxn09209	
MNXR135989	ambiguous		rxn09604	
MNXR136107	ambiguous		rxn10005	
MNXR136147	ambiguous		rxn10006	
MNXR136148	ambiguous		rxn10007	
MNXR136149	ambiguous	2.7.1.107	rxn10018	
MNXR136150	ambiguous	6.2.1.3	rxn10019	
MNXR136151	ambiguous	6.2.1.3	rxn10020	
MNXR136152	ambiguous	6.2.1.3	rxn10021	
MNXR136153	ambiguous	2.3.1.41	rxn10030	
MNXR136154	ambiguous	2.3.1.41	rxn10036	
MNXR136155	true	1.9.3.1	rxn10043	
MNXR136156	ambiguous	1.10.2.2	rxn10044	
MNXR136157	ambiguous		rxn10045	
MNXR136158	ambiguous		rxn10046	
MNXR136159	true		rxn10048	
MNXR136160	true		rxn10053	
MNXR136161	ambiguous	3.5.1.11	rxn10063	
MNXR136162	ambiguous		rxn10067	
MNXR136163	ambiguous		rxn10076	
MNXR136164	true	2.7.8.1	rxn10077	
MNXR136165	ambiguous		rxn10078	
MNXR136166	NA		rxn10079	
MNXR136167	ambiguous		rxn10080	
MNXR136168	false		rxn10081	
MNXR136169	ambiguous		rxn10082	
MNXR136170	false		rxn10083	
MNXR136171	false		rxn10084	
MNXR136172	true		rxn10085	
MNXR136173	true		rxn10086	
MNXR136174	true		rxn10087	
MNXR136175	true		rxn10090	
MNXR136176	true	2.5.1.17	rxn10091	
MNXR136177	ambiguous		rxn10095	
MNXR136178	true		rxn10096	
MNXR136179	true		rxn10097	
MNXR136180	ambiguous		rxn10098	
MNXR136181	ambiguous		rxn10099	
MNXR136182	true		rxn10100	
MNXR136183	ambiguous		rxn10101	
MNXR136184	true		rxn10102	
MNXR136185	ambiguous		rxn10103	
MNXR136186	true		rxn10105	
MNXR136187	true	3.1.3.27	rxn10107	
MNXR136188	false		rxn10109	
MNXR136189	true	4.1.1.65	rxn10110	
MNXR136190	true	2.7.8.8	rxn10111	
MNXR136191	true	1.6.5.3	rxn10124	
MNXR136192	true		rxn10163	
MNXR136193	ambiguous	6.1.1.13	rxn10191	
MNXR136194	ambiguous	2.7.8.12	rxn10192	
MNXR136195	true	3.6.3.40	rxn10194	
MNXR136196	true	3.6.3.40	rxn10195	
MNXR136197	true	3.6.3.40	rxn10196	
MNXR136198	NA		rxn10198	
MNXR136199	true		rxn10199	
MNXR136200	NA		rxn10200	
MNXR136201	ambiguous		rxn10325	
MNXR136322	ambiguous		rxn10326	
MNXR136323	ambiguous		rxn10327	
MNXR136324	ambiguous		rxn10328	
MNXR136325	ambiguous		rxn10329	
MNXR136326	ambiguous		rxn10330	
MNXR136327	ambiguous		rxn10331	
MNXR136328	ambiguous		rxn10332	
MNXR136329	ambiguous		rxn10333	
MNXR136330	ambiguous		rxn10454	
MNXR136359	ambiguous		rxn10624	
MNXR136372	true		rxn10626	
MNXR136373	ambiguous		rxn10628	
MNXR136374	ambiguous		rxn10630	
MNXR136375	ambiguous		rxn10633	
MNXR136376	ambiguous		rxn10636	
MNXR136377	ambiguous		rxn10639	
MNXR136378	ambiguous		rxn10643	
MNXR136379	ambiguous		rxn10656	
MNXR136380	ambiguous		rxn10663	
MNXR136381	ambiguous		rxn10665	
MNXR136382	ambiguous		rxn10667	
MNXR136383	ambiguous		rxn10675	
MNXR136384	ambiguous		rxn10685	
MNXR136385	ambiguous		rxn10698	
MNXR136386	true		rxn10723	
MNXR136387	ambiguous		rxn10724	
MNXR136388	ambiguous		rxn10726	
MNXR136389	ambiguous		rxn10729	
MNXR136390	ambiguous		rxn10730	
MNXR136391	ambiguous		rxn10737	
MNXR136392	NA		rxn10741	
MNXR136393	NA		rxn10748	
MNXR136394	ambiguous		rxn10749	
MNXR136395	ambiguous		rxn10759	
MNXR136396	ambiguous		rxn10765	
MNXR136397	NA		rxn10777	
MNXR136398	ambiguous		rxn10779	
MNXR136399	ambiguous		rxn10783	
MNXR136400	ambiguous		rxn10790	
MNXR136401	ambiguous		rxn10795	
MNXR136402	true		rxn10799	
MNXR136403	ambiguous		rxn10843	
MNXR136404	NA		rxn10861	
MNXR136405	NA		rxn10866	
MNXR136406	NA		rxn10870	
MNXR136407	NA		rxn10872	
MNXR136408	NA		rxn10873	
MNXR136409	NA		rxn10876	
MNXR136410	NA		rxn10877	
MNXR136411	NA		rxn10882	
MNXR136412	NA		rxn10888	
MNXR136413	NA		rxn10889	
MNXR136414	NA		rxn10890	
MNXR136415	NA		rxn10925	
MNXR136416	NA		rxn10926	
MNXR136417	ambiguous		rxn10937	
MNXR136418	ambiguous	1.9.3.1	rxn10947	
MNXR136419	ambiguous		rxn10954	
MNXR136420	NA		rxn10969	
MNXR136421	NA	2.7.8.1	rxn10980	
MNXR136422	NA		rxn10988	
MNXR136423	true		rxn10990	
MNXR136424	true		rxn10994	
MNXR136425	NA		rxn11005	
MNXR136426	NA		rxn11020	
MNXR136427	NA		rxn11023	
MNXR136428	NA		rxn11024	
MNXR136429	true		rxn12881	
MNXR136430	NA		rxn11027	
MNXR136431	NA		rxn11029	
MNXR136432	NA		rxn11031	
MNXR136433	NA		rxn11035	
MNXR136434	ambiguous		rxn11036	
MNXR136435	NA		rxn11084	
MNXR136470	NA		rxn11136	
MNXR136504	true		rxn11137	
MNXR136505	true		rxn11139	
MNXR136506	NA		rxn11140	
MNXR136507	NA		rxn11141	
MNXR136508	NA		rxn11142	
MNXR136509	NA		rxn11143	
MNXR136510	NA		rxn11144	
MNXR136511	NA		rxn11145	
MNXR136512	NA		rxn11146	
MNXR136513	NA		rxn11147	
MNXR136514	true		rxn11148	
MNXR136515	true		rxn11149	
MNXR136516	NA		rxn11150	
MNXR136517	NA		rxn11155	
MNXR136518	true		rxn11156	R02964
MNXR136519	true		rxn11157	
MNXR136520	ambiguous		rxn11159	
MNXR136521	true		rxn11160	
MNXR136522	true		rxn11162	
MNXR136523	NA		rxn11163	
MNXR136524	NA		rxn11164	
MNXR136525	NA		rxn11165	
MNXR136526	NA		rxn11166	
MNXR136527	NA		rxn11168	
MNXR136528	NA		rxn11169	
MNXR136529	NA		rxn11170	
MNXR136530	NA		rxn11171	
MNXR136531	NA		rxn11172	
MNXR136532	true		rxn11174	
MNXR136533	ambiguous		rxn11176	
MNXR136534	NA		rxn11177	
MNXR136535	NA		rxn11179	
MNXR136536	ambiguous		rxn11180	
MNXR136537	NA		rxn11181	
MNXR136538	NA		rxn11182	
MNXR136539	NA		rxn11183	
MNXR136540	NA		rxn11185	
MNXR136541	NA		rxn11186	
MNXR136542	NA		rxn11187	
MNXR136543	NA		rxn11188	
MNXR136544	ambiguous		rxn11189	
MNXR136545	NA		rxn11192	
MNXR136546	NA		rxn11193	
MNXR136547	NA		rxn11194	
MNXR136548	NA		rxn11195	
MNXR136549	true		rxn12991	
MNXR136550	ambiguous		rxn11224	
MNXR136569	ambiguous		rxn11259	
MNXR136579	ambiguous		rxn11260	
MNXR136580	NA		rxn11261	
MNXR136581	true		rxn11268	
MNXR136582	false		rxn11269	
MNXR136583	true		rxn11277	
MNXR136584	ambiguous		rxn11279	
MNXR136585	true		rxn11284	
MNXR136586	true	1.14.18.1	rxn11615	R04693
MNXR136700	true		rxn11616	
MNXR136701	true		rxn11617	
MNXR136702	true		rxn11619	R04786
MNXR136703	true		rxn11624	R04799
MNXR136704	true	1.14.99.30	rxn11626	R04803
MNXR136705	true		rxn11629	
MNXR136706	NA		rxn11638	R04947
MNXR136707	NA	3.2.1.31	rxn11641	
MNXR136708	true		rxn11642	R04985
MNXR136709	ambiguous		rxn11649	
MNXR136710	true	1.16.8.1	rxn11650	R05218
MNXR136711	true		rxn11652	R05352
MNXR136712	true		rxn11665	R06268
MNXR136713	true		rxn11666	R06269
MNXR136714	true		rxn11667	R06270
MNXR136715	true	1.14.13.41	rxn11673	R06585
MNXR136716	ambiguous		rxn11707	
MNXR136725	ambiguous		rxn11708	
MNXR136726	ambiguous	3.1.1.1	rxn11748	
MNXR136730	true		rxn11752	R08224
MNXR136731	ambiguous	1.14.14.1	rxn11753	
MNXR136732	ambiguous		rxn11770	
MNXR136734	ambiguous	3.1.1.1	rxn11783	
MNXR136735	ambiguous		rxn11785	R08257
MNXR136736	ambiguous	3.1.1.1	rxn11786	
MNXR136737	ambiguous	1.14.14.1	rxn11792	R08264
MNXR136738	ambiguous		rxn11793	
MNXR136739	ambiguous		rxn11823	
MNXR136740	ambiguous		rxn11830	
MNXR136741	ambiguous		rxn11833	
MNXR136742	ambiguous		rxn11836	
MNXR136743	ambiguous		rxn11856	R08329
MNXR136744	ambiguous	1.14.14.1	rxn11866	R08339
MNXR136745	ambiguous	1.14.14.1	rxn11867	R08340
MNXR136746	ambiguous	1.4.3.4	rxn11873	R08346
MNXR136747	ambiguous	1.4.3.4	rxn11874	R08347
MNXR136748	ambiguous		rxn11881	
MNXR136749	ambiguous		rxn11882	
MNXR136750	ambiguous		rxn11884	
MNXR136751	true		rxn11886	R08375
MNXR136752	ambiguous		rxn11905	
MNXR136753	ambiguous		rxn11911	R08402
MNXR136754	NA		rxn11920	
MNXR136755	ambiguous		rxn12084	R08437
MNXR136789	ambiguous		rxn12097	
MNXR136790	ambiguous		rxn12107	R08461
MNXR136791	true		rxn12136	
MNXR136792	true		rxn12137	
MNXR136793	ambiguous		rxn12142	
